matrix_group,scale,instance_id,mode,baseline_name,candidate_name,seed_builder,initial_column_count,full_universe_column_count,full_universe_preloaded,algorithm_status,certificate_scope,pricing_state,uses_true_dual_bpc_certificate,official_lower_bound_source,official_lower_bound_scope,B0_direct_objective,objective_schema_version,objective_mode,objective_reference_cost,objective_reference_risk,objective_reference_completion,objective_reference_makespan_metric,objective_makespan_enters_pricing_objective,solution_raw_operating_cost,solution_raw_risk,solution_raw_weighted_completion_time,solution_raw_makespan,solution_raw_objective_unscaled_weighted_sum,solution_normalized_operating_cost,solution_normalized_risk,solution_normalized_weighted_completion_time,solution_normalized_makespan_metric,solution_normalized_objective,solution_official_objective,solution_makespan_enters_pricing_objective,root_lp_bound,root_lp_bound_official,root_bound_le_B0_objective,pricing_round_count,final_judge_call_count,candidate_negative_count,addable_negative_count,duplicate_in_current_master_count,in_pool_not_master_count,forbidden_signature_count,branch_filtered_count,cut_filtered_count,selected_count,selected_would_enter_master_count,selected_all_would_enter_master,added_to_master_count,added_column_count,duplicate_only_count,duplicate_only_audit_status,hidden_negative_count,replacement_only_round_count,manual_rc_audit_pass,pricing_rc_audit_pass,proof_debt_unreleased_count,product_exact_solution_scope,product_exact_solution_count,product_exact_objective,direct_dp_fallback_used,direct_dp_fallback_count,rmp_wall_time,worker_status,diagnostic_dual_source,diagnostic_rmp_iteration_id,diagnostic_dual_fingerprint,worker_wall_time,final_judge_wall_time,time_to_first_negative,time_to_first_addable_negative,labels_generated,labels_generated_before_first_negative,labels_generated_total,labels_extended,sortie_templates,journey_labels,candidate_sequences,path_option_assignments,resource_prune_count,time_window_prune_count,dominance_prune_count,bound_prune_count,bound_check_time,dominance_time,cache_hit_count,cache_miss_count,max_queue_size,peak_label_count,worker_call_count,worker_found_negative_count,worker_found_addable_negative_count,worker_no_column_uncertified_count,worker_incomplete_count,final_judge_saved_by_worker_count,exit_reason,exact_first_step_bound_pruning_enabled,exact_first_step_bound_evaluated_count,would_prune_count_if_enabled,completion_bound_pruning_enabled,proof_tail_kernel_profile_enabled,wall_time,fail_closed_reason,attempted_exception_type,attempted_max_direct_tasks,rmp_memory_precheck_failed,rmp_memory_precheck_stage,rmp_memory_precheck_reason,rmp_memory_precheck_estimated_column_count,rmp_memory_precheck_estimated_tableau_cells,rmp_memory_precheck_cell_limit,certificate_scope_regression,objective_mismatch,improvement_reason
10-scale full normalized objective,10,lunar_ice_sp50_010_017_seed729037,B0_pure_direct_dp,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,,False,,,1.859222,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2494.751074,83.349105508,2203.8751543,960.0,False,1711.958048,63.092387,2292.210038,682.216516,2691.93445,0.686223995,0.756965376,1.040081619,0.710642204,1.859222,1.859222,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.195749,,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_017_seed729037,B1A_full_universe_root_audit,accepted_B1,B1A_full_universe_root_audit,,269,269,True,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.859222,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2494.751074,83.349105508,2203.8751543,960.0,False,1711.958048,63.092387,2292.210038,682.216516,2691.93445,0.686223995,0.756965376,1.040081619,0.710642204,1.859222,1.859222,False,1.859222,True,True,1,1,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.243177,,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_017_seed729037,B1B_seeded_root_CG,accepted_B1,B1B_seeded_root_CG,,12,269,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.859222,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2494.751074,83.349105508,2203.8751543,960.0,False,1711.958048,63.092387,2292.210038,682.216516,2691.93445,0.686223995,0.756965376,1.040081619,0.710642204,1.859222,1.859222,False,1.859222,True,True,3,3,0,0,0,0,0,0,0,0,0,True,115,115,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.211652,,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_017_seed729037,B2_PRODUCT_EXACT_SOLVER,fixed_graph_direct_dp_product_exact,B2_PRODUCT_EXACT_SOLVER,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,,,1.859222,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2494.751074,83.349105508,2203.8751543,960.0,False,1711.958048,63.092387,2292.210038,682.216516,2691.93445,0.686223995,0.756965376,1.040081619,0.710642204,1.859222,1.859222,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,DIRECT_DP_FIXED_GRAPH_OPTIMAL,1,1.859222,True,1,,,,,,,,,,974,,974,0,0,269,0,8444,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,1.8e-05,,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_017_seed729037,B2A_full_universe_rc_audit_fast_path,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,,269,269,True,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2a_full_universe_membership_rc_audit,BPC_NODE_LP_CERTIFIED,1.859222,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2494.751074,83.349105508,2203.8751543,960.0,False,1711.958048,63.092387,2292.210038,682.216516,2691.93445,0.686223995,0.756965376,1.040081619,0.710642204,1.859222,1.859222,False,1.859222,True,True,1,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,True,True,0,,0,,False,0,0.0,,,,,0.0,0.0,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.236508,,,,False,,,,,,False,False,"wall_time_lower,final_judge_call_count_lower,final_judge_wall_time_lower"
10-scale full normalized objective,10,lunar_ice_sp50_010_017_seed729037,B2B_seeded_tail_CG,B1B_seeded_root_CG,B2B_seeded_tail_CG,,12,269,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.859222,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2494.751074,83.349105508,2203.8751543,960.0,False,1711.958048,63.092387,2292.210038,682.216516,2691.93445,0.686223995,0.756965376,1.040081619,0.710642204,1.859222,1.859222,False,1.859222,True,True,3,3,144,144,0,0,0,0,0,117,117,True,117,117,0,,0,0,True,True,0,,0,,False,0,0.0,,,,,0.0,0.198533,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.815533,,,,False,,,,,,False,False,"final_judge_wall_time_lower,added_to_master_count_higher"
10-scale full normalized objective,10,lunar_ice_sp50_010_017_seed729037,B2B_R2_worker_before_final_judge,B1B_seeded_root_CG,B2B_R2_worker_before_final_judge,b2b_r2_lightweight_no_full_universe_enumeration,12,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_r2_true_dual_final_judge_closure,BPC_NODE_LP_CERTIFIED,1.859222,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2494.751074,83.349105508,2203.8751543,960.0,False,1711.958048,63.092387,2292.210038,682.216516,2691.93445,0.686223995,0.756965376,1.040081619,0.710642204,1.859222,1.859222,False,1.859222,True,True,6,3,149,149,0,0,0,0,0,149,149,True,97,97,0,,24,0,True,True,0,,0,,False,0,0.013494,LOCAL_NO_COLUMN_UNCERTIFIED,master.reduced_cost_context,B2B_R2_worker_before_final_judge-root-6,5cba1afaaf81a95b054d7e131989fc8db01459b4d50c363bef6815a1c3a43d1e,0.457009,0.59865,0.052224,0.052224,6713,425,6713,80140,389005,746,1177,80140,0,0,0,0,0.0,0.0,264,106,0,974,6,4,4,2,0,3,FINAL_JUDGE_CERTIFIED_NO_NEGATIVE,False,6713,0,False,True,1.080804,,,,False,,,,,,False,False,"time_to_first_addable_negative_available,worker_found_addable_negative"
10-scale full normalized objective,10,lunar_ice_sp50_010_017_seed729037,B2B_R3_true_dual_negative_search_worker,B1B_seeded_root_CG,B2B_R3_true_dual_negative_search_worker,b2b_r3_lightweight_no_full_universe_enumeration,12,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_r3_true_dual_final_judge_closure,BPC_NODE_LP_CERTIFIED,1.859222,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2494.751074,83.349105508,2203.8751543,960.0,False,1711.958048,63.092387,2292.210038,682.216516,2691.93445,0.686223995,0.756965376,1.040081619,0.710642204,1.859222,1.859222,False,1.859222,True,True,6,3,149,149,0,0,0,0,0,149,149,True,97,97,0,,24,0,True,True,0,,0,,False,0,0.013721,LOCAL_NO_COLUMN_UNCERTIFIED,master.reduced_cost_context,B2B_R3_true_dual_negative_search_worker-root-6,99898f643d38efb2550287dd8b4e1fe9e9f20935a0d9fbe7611802fbdb2b1e94,0.453719,0.594211,0.050099,0.050099,6713,425,6713,80140,389005,746,1177,80140,0,0,0,0,0.0,0.0,264,106,0,974,6,4,4,2,0,3,FINAL_JUDGE_CERTIFIED_NO_NEGATIVE,False,6713,0,False,True,1.073214,,,,False,,,,,,False,False,"time_to_first_addable_negative_available,worker_found_addable_negative"
10-scale full normalized objective,10,lunar_ice_sp50_010_017_seed729037,B2C_limited_pricing_diagnostic,diagnostic_only_no_certificate,B2C_limited_pricing_diagnostic,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,1.859222,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2494.751074,83.349105508,2203.8751543,960.0,False,1711.958048,63.092387,2292.210038,682.216516,2691.93445,0.686223995,0.756965376,1.040081619,0.710642204,1.859222,1.859222,False,,False,,0,0,5,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000162,,master.reduced_cost_context,B2C_limited_pricing_diagnostic-diagnostic-root,2696a47ffb18f037f2cf4e35ed7855c072fd567d6c2b089c2269affcff762b32,1.151856,0.0,1.151856,,466,466,466,0,1776,7,6,211337,0,0,0,0,,,0,6,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,False,1.15543,B2C_limited_pricing_diagnostic: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_017_seed729037,B2D_proof_tail_kernel_profile,diagnostic_only_no_certificate,B2D_proof_tail_kernel_profile,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,1.859222,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2494.751074,83.349105508,2203.8751543,960.0,False,1711.958048,63.092387,2292.210038,682.216516,2691.93445,0.686223995,0.756965376,1.040081619,0.710642204,1.859222,1.859222,False,,False,,0,0,5,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000169,,master.reduced_cost_context,B2D_proof_tail_kernel_profile-diagnostic-root,7f13cf0fc83f3486bad340b2298c2885e63f4cc0b3f98c55b7c007ea67e8a51c,1.173905,0.0,1.173905,,466,466,466,0,1776,7,6,211337,0,0,0,0,,,0,6,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,True,1.178418,B2D_proof_tail_kernel_profile: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_019_seed729039,B0_pure_direct_dp,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,,False,,,1.856235,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2517.413886,95.775102973,2513.52761044,960.0,False,1798.071538,71.036543,2515.286172,786.417521,2875.22255,0.714253444,0.741701557,1.000699639,0.819184918,1.856235,1.856235,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.152382,,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_019_seed729039,B1A_full_universe_root_audit,accepted_B1,B1A_full_universe_root_audit,,305,305,True,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.856235,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2517.413886,95.775102973,2513.52761044,960.0,False,1798.071538,71.036543,2515.286172,786.417521,2875.22255,0.714253444,0.741701557,1.000699639,0.819184918,1.856235,1.856235,False,1.819162,True,True,1,1,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.207006,,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_019_seed729039,B1B_seeded_root_CG,accepted_B1,B1B_seeded_root_CG,,12,305,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.856235,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2517.413886,95.775102973,2513.52761044,960.0,False,1798.071538,71.036543,2515.286172,786.417521,2875.22255,0.714253444,0.741701557,1.000699639,0.819184918,1.856235,1.856235,False,1.819162,True,True,3,3,0,0,0,0,0,0,0,0,0,True,178,178,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.184725,,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_019_seed729039,B2_PRODUCT_EXACT_SOLVER,fixed_graph_direct_dp_product_exact,B2_PRODUCT_EXACT_SOLVER,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,,,1.856235,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2517.413886,95.775102973,2513.52761044,960.0,False,1798.071538,71.036543,2515.286172,786.417521,2875.22255,0.714253444,0.741701557,1.000699639,0.819184918,1.856235,1.856235,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,DIRECT_DP_FIXED_GRAPH_OPTIMAL,1,1.856235,True,1,,,,,,,,,,614,,614,0,0,305,0,6032,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,1.5e-05,,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_019_seed729039,B2A_full_universe_rc_audit_fast_path,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,,305,305,True,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2a_full_universe_membership_rc_audit,BPC_NODE_LP_CERTIFIED,1.856235,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2517.413886,95.775102973,2513.52761044,960.0,False,1798.071538,71.036543,2515.286172,786.417521,2875.22255,0.714253444,0.741701557,1.000699639,0.819184918,1.856235,1.856235,False,1.819162,True,True,1,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,True,True,0,,0,,False,0,0.0,,,,,0.0,0.0,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.196612,,,,False,,,,,,False,False,"wall_time_lower,final_judge_call_count_lower,final_judge_wall_time_lower"
10-scale full normalized objective,10,lunar_ice_sp50_010_019_seed729039,B2B_seeded_tail_CG,B1B_seeded_root_CG,B2B_seeded_tail_CG,,12,305,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.856235,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2517.413886,95.775102973,2513.52761044,960.0,False,1798.071538,71.036543,2515.286172,786.417521,2875.22255,0.714253444,0.741701557,1.000699639,0.819184918,1.856235,1.856235,False,1.819162,True,True,4,4,192,192,0,0,0,0,0,119,119,True,119,119,0,,0,0,True,True,0,,0,,False,0,0.0,,,,,0.0,0.153611,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.806471,,,,False,,,,,,False,False,final_judge_wall_time_lower
10-scale full normalized objective,10,lunar_ice_sp50_010_019_seed729039,B2B_R2_worker_before_final_judge,B1B_seeded_root_CG,B2B_R2_worker_before_final_judge,b2b_r2_lightweight_no_full_universe_enumeration,12,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_r2_true_dual_final_judge_closure,BPC_NODE_LP_CERTIFIED,1.856235,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2517.413886,95.775102973,2513.52761044,960.0,False,1798.071538,71.036543,2515.286172,786.417521,2875.22255,0.714253444,0.741701557,1.000699639,0.819184918,1.856235,1.856235,False,1.819162,True,True,6,3,151,151,0,0,0,0,0,138,138,True,91,91,0,,1,0,True,True,0,,0,,False,0,0.015525,LOCAL_NO_COLUMN_UNCERTIFIED,master.reduced_cost_context,B2B_R2_worker_before_final_judge-root-6,fe8ba735edce5ad9478a14da2e79bf267bfc09501ebfb6d4d73639dbf7dc931e,0.529725,0.466844,0.070328,0.070328,4850,419,4850,95821,342897,762,1287,95821,0,0,0,0,0.0,0.0,280,92,0,614,6,4,4,2,0,3,FINAL_JUDGE_CERTIFIED_NO_NEGATIVE,False,4850,0,False,True,1.022598,,,,False,,,,,,False,False,"time_to_first_addable_negative_available,worker_found_addable_negative"
10-scale full normalized objective,10,lunar_ice_sp50_010_019_seed729039,B2B_R3_true_dual_negative_search_worker,B1B_seeded_root_CG,B2B_R3_true_dual_negative_search_worker,b2b_r3_lightweight_no_full_universe_enumeration,12,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_r3_true_dual_final_judge_closure,BPC_NODE_LP_CERTIFIED,1.856235,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2517.413886,95.775102973,2513.52761044,960.0,False,1798.071538,71.036543,2515.286172,786.417521,2875.22255,0.714253444,0.741701557,1.000699639,0.819184918,1.856235,1.856235,False,1.819162,True,True,6,3,151,151,0,0,0,0,0,138,138,True,91,91,0,,1,0,True,True,0,,0,,False,0,0.01446,LOCAL_NO_COLUMN_UNCERTIFIED,master.reduced_cost_context,B2B_R3_true_dual_negative_search_worker-root-6,44ea3b00b657f3c17b11785f4583be18d2907c77188a0f81a53c8a1ddef07185,0.526045,0.454508,0.070388,0.070388,4850,419,4850,95821,342897,762,1287,95821,0,0,0,0,0.0,0.0,280,92,0,614,6,4,4,2,0,3,FINAL_JUDGE_CERTIFIED_NO_NEGATIVE,False,4850,0,False,True,1.005494,,,,False,,,,,,False,False,"time_to_first_addable_negative_available,worker_found_addable_negative"
10-scale full normalized objective,10,lunar_ice_sp50_010_019_seed729039,B2C_limited_pricing_diagnostic,diagnostic_only_no_certificate,B2C_limited_pricing_diagnostic,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,1.856235,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2517.413886,95.775102973,2513.52761044,960.0,False,1798.071538,71.036543,2515.286172,786.417521,2875.22255,0.714253444,0.741701557,1.000699639,0.819184918,1.856235,1.856235,False,,False,,0,0,7,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000157,,master.reduced_cost_context,B2C_limited_pricing_diagnostic-diagnostic-root,72e52a1cabe75aa48e1290c4c7d44e865c18f0d6acd4258ff4d22093fb7fa94f,1.377671,0.0,1.377671,,368,368,368,0,3151,9,6,244330,0,0,0,0,,,0,6,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,False,1.381209,B2C_limited_pricing_diagnostic: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_019_seed729039,B2D_proof_tail_kernel_profile,diagnostic_only_no_certificate,B2D_proof_tail_kernel_profile,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,1.856235,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2517.413886,95.775102973,2513.52761044,960.0,False,1798.071538,71.036543,2515.286172,786.417521,2875.22255,0.714253444,0.741701557,1.000699639,0.819184918,1.856235,1.856235,False,,False,,0,0,7,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000248,,master.reduced_cost_context,B2D_proof_tail_kernel_profile-diagnostic-root,fce79038dd5773993639c84b22736038d673c2f68013a749a97f6f97d01997f7,1.347507,0.0,1.347507,,368,368,368,0,3151,9,6,244330,0,0,0,0,,,0,6,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,True,1.353319,B2D_proof_tail_kernel_profile: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_020_seed729040,B0_pure_direct_dp,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,,False,,,1.968338,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2423.790172,88.568823331,2303.27365185,960.0,False,1888.786964,69.185958,2348.834535,694.905188,2897.506736,0.779269999,0.781154761,1.019780925,0.723859571,1.968337,1.968338,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.190775,,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_020_seed729040,B1A_full_universe_root_audit,accepted_B1,B1A_full_universe_root_audit,,278,278,True,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.968338,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2423.790172,88.568823331,2303.27365185,960.0,False,1888.786964,69.185958,2348.834535,694.905188,2897.506736,0.779269999,0.781154761,1.019780925,0.723859571,1.968337,1.968338,False,1.912607,True,True,1,1,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.230042,,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_020_seed729040,B1B_seeded_root_CG,accepted_B1,B1B_seeded_root_CG,,12,278,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.968338,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2423.790172,88.568823331,2303.27365185,960.0,False,1888.786964,69.185958,2348.834535,694.905188,2897.506736,0.779269999,0.781154761,1.019780925,0.723859571,1.968337,1.968338,False,1.912607,True,True,4,4,0,0,0,0,0,0,0,0,0,True,139,139,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.223981,,,,False,,,,,,False,False,
10-scale full normalized objective,10,lunar_ice_sp50_010_020_seed729040,B2_PRODUCT_EXACT_SOLVER,fixed_graph_direct_dp_product_exact,B2_PRODUCT_EXACT_SOLVER,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,,,1.968338,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2423.790172,88.568823331,2303.27365185,960.0,False,1888.786964,69.185958,2348.834535,694.905188,2897.506736,0.779269999,0.781154761,1.019780925,0.723859571,1.968337,1.968338,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,DIRECT_DP_FIXED_GRAPH_OPTIMAL,1,1.968338,True,1,,,,,,,,,,922,,922,0,0,278,0,8383,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,1.6e-05,,,,False,,,,,,False,False,
