matrix_group,scale,instance_id,mode,algorithm_status,certificate_scope,pricing_state,uses_true_dual_bpc_certificate,B0_direct_objective,reference_solution_upper_bound,reference_solution_upper_bound_source,direct_bound_pruning_root_bound,direct_bound_pruning_active,journey_label_bound_pruned_count,objective_schema_version,objective_mode,objective_reference_cost,objective_reference_risk,objective_reference_completion,objective_reference_makespan_metric,objective_makespan_enters_pricing_objective,solution_raw_operating_cost,solution_raw_risk,solution_raw_weighted_completion_time,solution_raw_makespan,solution_raw_objective_unscaled_weighted_sum,solution_normalized_operating_cost,solution_normalized_risk,solution_normalized_weighted_completion_time,solution_normalized_makespan_metric,solution_normalized_objective,solution_official_objective,solution_makespan_enters_pricing_objective,B2B_R3_root_lp_bound,B3_global_lb,B3_global_ub,B3_global_gap,objective_diff_vs_B0,B3_tree_closed,BPC_TREE_OPTIMAL_count,BPC_NODE_LP_CERTIFIED_count,node_count,evaluated_node_count,open_node_count,incomplete_node_count,pruned_by_bound_count,integer_incumbent_count,branch_count,max_depth_reached,NO_FRACTIONAL_RF_PAIR_count,manual_rc_audit_pass,pricing_rc_audit_pass,branch_pricing_audit_pass,proof_debt_unreleased_count,selected_harvest_addability_fail_count,all_node_ledgers_valid,direct_dp_used_as_bpc_certificate,root_bound_gt_B0_violation,tree_incumbent_diff_vs_B0,certificate_scope_regression,manual_rc_fail,pricing_rc_fail,branch_pricing_audit_fail,proof_debt_unreleased_certified,direct_dp_certificate_leak,NO_FRACTIONAL_RF_PAIR_treated_as_integral,open_node_but_tree_optimal,incomplete_node_but_tree_optimal,wall_time,fail_closed_reason,attempted_exception_type,attempted_max_direct_tasks,rmp_memory_precheck_failed,rmp_memory_precheck_stage,rmp_memory_precheck_reason,rmp_memory_precheck_estimated_column_count,rmp_memory_precheck_estimated_tableau_cells,rmp_memory_precheck_cell_limit
10-scale full normalized objective,10,lunar_ice_sp50_010_013_seed729053,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,2.01605,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2423.035154,84.757304791,3017.006749159,960.0,False,1919.676496,68.680719,3118.574946,775.718313,3235.787193,0.7922611,0.810322121,1.03366522,0.808039909,2.016049,2.01605,False,,2.01605,2.01605,0.0,0.0,True,1,1,1,1,0,0,0,1,0,0,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,4.160393,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_008_seed729068,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,1.82381,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2654.011784,93.062502608,2248.717193218,960.0,False,1814.818656,66.999236,2361.548366,757.098022,2826.437238,0.683802034,0.719938043,1.050175795,0.788643773,1.82381,1.82381,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.255189,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_008_seed729068,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,1.82381,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2654.011784,93.062502608,2248.717193218,960.0,False,1814.818656,66.999236,2361.548366,757.098022,2826.437238,0.683802034,0.719938043,1.050175795,0.788643773,1.82381,1.82381,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.257033,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_008_seed729068,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,1.82381,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2654.011784,93.062502608,2248.717193218,960.0,False,1814.818656,66.999236,2361.548366,757.098022,2826.437238,0.683802034,0.719938043,1.050175795,0.788643773,1.82381,1.82381,False,1.82381,,,,0.0,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,1.61674,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_008_seed729068,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,1.82381,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2654.011784,93.062502608,2248.717193218,960.0,False,1814.818656,66.999236,2361.548366,757.098022,2826.437238,0.683802034,0.719938043,1.050175795,0.788643773,1.82381,1.82381,False,,1.82381,,,0.0,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,1.323574,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_008_seed729068,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,1.82381,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2654.011784,93.062502608,2248.717193218,960.0,False,1814.818656,66.999236,2361.548366,757.098022,2826.437238,0.683802034,0.719938043,1.050175795,0.788643773,1.82381,1.82381,False,,1.82381,1.82381,0.0,0.0,True,1,1,1,1,0,0,0,1,0,0,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,2.146038,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_009_seed729069,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,1.83376,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2387.54527,85.965897497,2391.179959609,960.0,False,1674.095328,61.053526,2524.939239,731.169705,2745.12455,0.701178465,0.710206347,1.055938608,0.761635109,1.83376,1.83376,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.295046,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_009_seed729069,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,1.83376,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2387.54527,85.965897497,2391.179959609,960.0,False,1674.095328,61.053526,2524.939239,731.169705,2745.12455,0.701178465,0.710206347,1.055938608,0.761635109,1.83376,1.83376,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.291262,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_009_seed729069,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,1.83376,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2387.54527,85.965897497,2391.179959609,960.0,False,1674.095328,61.053526,2524.939239,731.169705,2745.12455,0.701178465,0.710206347,1.055938608,0.761635109,1.83376,1.83376,False,1.83376,,,,0.0,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,1.565326,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_009_seed729069,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,1.83376,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2387.54527,85.965897497,2391.179959609,960.0,False,1674.095328,61.053526,2524.939239,731.169705,2745.12455,0.701178465,0.710206347,1.055938608,0.761635109,1.83376,1.83376,False,,1.83376,,,0.0,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,1.255968,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_009_seed729069,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,1.83376,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2387.54527,85.965897497,2391.179959609,960.0,False,1674.095328,61.053526,2524.939239,731.169705,2745.12455,0.701178465,0.710206347,1.055938608,0.761635109,1.83376,1.83376,False,,1.83376,1.83376,0.0,0.0,True,1,1,1,1,0,0,0,1,0,0,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,2.171025,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_012_seed729072,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,1.999817,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2525.615637,93.998385393,2462.792646717,960.0,False,1965.588464,75.571409,2571.098916,773.939998,3069.599439,0.778261124,0.803964969,1.043977015,0.806187498,1.999817,1.999817,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.245892,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_012_seed729072,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,1.999817,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2525.615637,93.998385393,2462.792646717,960.0,False,1965.588464,75.571409,2571.098916,773.939998,3069.599439,0.778261124,0.803964969,1.043977015,0.806187498,1.999817,1.999817,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.249622,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_012_seed729072,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,1.999817,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2525.615637,93.998385393,2462.792646717,960.0,False,1965.588464,75.571409,2571.098916,773.939998,3069.599439,0.778261124,0.803964969,1.043977015,0.806187498,1.999817,1.999817,False,1.999817,,,,0.0,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,1.538282,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_012_seed729072,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,1.999817,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2525.615637,93.998385393,2462.792646717,960.0,False,1965.588464,75.571409,2571.098916,773.939998,3069.599439,0.778261124,0.803964969,1.043977015,0.806187498,1.999817,1.999817,False,,1.999817,,,0.0,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,1.16878,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_012_seed729072,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,1.999817,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2525.615637,93.998385393,2462.792646717,960.0,False,1965.588464,75.571409,2571.098916,773.939998,3069.599439,0.778261124,0.803964969,1.043977015,0.806187498,1.999817,1.999817,False,,1.999817,1.999817,0.0,0.0,True,1,1,1,1,0,0,0,1,0,0,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,2.075983,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_006_seed729086,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.070818,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2531.981504,83.89587278,2266.589150193,960.0,False,2056.620432,70.293452,2383.858656,769.77801,3080.457346,0.812257289,0.837865436,1.051738316,0.801852094,2.070818,2.070818,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.161898,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_006_seed729086,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.070818,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2531.981504,83.89587278,2266.589150193,960.0,False,2056.620432,70.293452,2383.858656,769.77801,3080.457346,0.812257289,0.837865436,1.051738316,0.801852094,2.070818,2.070818,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.164158,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_006_seed729086,B2B_R3_true_dual_negative_search_worker,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,False,2.070818,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2531.981504,83.89587278,2266.589150193,960.0,False,2056.620432,70.293452,2383.858656,769.77801,3080.457346,0.812257289,0.837865436,1.051738316,0.801852094,2.070818,2.070818,False,2.070818,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,1.726577,Stopped after max_rounds=8; B2B_R3_true_dual_negative_search_worker worker/final-judge root proof is incomplete.,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_006_seed729086,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.070818,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2531.981504,83.89587278,2266.589150193,960.0,False,2056.620432,70.293452,2383.858656,769.77801,3080.457346,0.812257289,0.837865436,1.051738316,0.801852094,2.070818,2.070818,False,,2.070818,,,0.0,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.9727,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_006_seed729086,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,2.070818,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2531.981504,83.89587278,2266.589150193,960.0,False,2056.620432,70.293452,2383.858656,769.77801,3080.457346,0.812257289,0.837865436,1.051738316,0.801852094,2.070818,2.070818,False,,2.070818,2.070818,0.0,0.0,True,1,1,1,1,0,0,0,1,0,0,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,2.418782,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_018_seed729118,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,1.802011,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2576.465136,93.169363757,2485.141811788,960.0,False,1754.553931,64.950092,2633.624977,779.099053,2872.954014,0.680992693,0.697118553,1.059748367,0.811561514,1.802011,1.802011,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.268009,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_018_seed729118,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,1.802011,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2576.465136,93.169363757,2485.141811788,960.0,False,1754.553931,64.950092,2633.624977,779.099053,2872.954014,0.680992693,0.697118553,1.059748367,0.811561514,1.802011,1.802011,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.256187,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_018_seed729118,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,1.802011,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2576.465136,93.169363757,2485.141811788,960.0,False,1754.553931,64.950092,2633.624977,779.099053,2872.954014,0.680992693,0.697118553,1.059748367,0.811561514,1.802011,1.802011,False,1.802011,,,,0.0,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,1.623257,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_018_seed729118,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,1.802011,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2576.465136,93.169363757,2485.141811788,960.0,False,1754.553931,64.950092,2633.624977,779.099053,2872.954014,0.680992693,0.697118553,1.059748367,0.811561514,1.802011,1.802011,False,,1.802011,,,0.0,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,1.276793,,,,False,,,,,
10-scale full normalized objective,10,lunar_ice_sp50_010_018_seed729118,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,1.802011,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,2576.465136,93.169363757,2485.141811788,960.0,False,1754.553931,64.950092,2633.624977,779.099053,2872.954014,0.680992693,0.697118553,1.059748367,0.811561514,1.802011,1.802011,False,,1.802011,1.802011,0.0,0.0,True,1,1,1,1,0,0,0,1,0,0,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,2.163639,,,,False,,,,,
