matrix_group,scale,instance_id,mode,baseline_name,candidate_name,seed_builder,initial_column_count,full_universe_column_count,full_universe_preloaded,algorithm_status,certificate_scope,pricing_state,uses_true_dual_bpc_certificate,official_lower_bound_source,official_lower_bound_scope,B0_direct_objective,objective_schema_version,objective_mode,objective_reference_cost,objective_reference_risk,objective_reference_completion,objective_reference_makespan_metric,objective_makespan_enters_pricing_objective,solution_raw_operating_cost,solution_raw_risk,solution_raw_weighted_completion_time,solution_raw_makespan,solution_raw_objective_unscaled_weighted_sum,solution_normalized_operating_cost,solution_normalized_risk,solution_normalized_weighted_completion_time,solution_normalized_makespan_metric,solution_normalized_objective,solution_official_objective,solution_makespan_enters_pricing_objective,root_lp_bound,root_lp_bound_official,root_bound_le_B0_objective,pricing_round_count,final_judge_call_count,candidate_negative_count,addable_negative_count,duplicate_in_current_master_count,in_pool_not_master_count,forbidden_signature_count,branch_filtered_count,cut_filtered_count,selected_count,selected_would_enter_master_count,selected_all_would_enter_master,added_to_master_count,added_column_count,duplicate_only_count,duplicate_only_audit_status,hidden_negative_count,replacement_only_round_count,manual_rc_audit_pass,pricing_rc_audit_pass,proof_debt_unreleased_count,product_exact_solution_scope,product_exact_solution_count,product_exact_objective,direct_dp_fallback_used,direct_dp_fallback_count,rmp_wall_time,worker_status,diagnostic_dual_source,diagnostic_rmp_iteration_id,diagnostic_dual_fingerprint,worker_wall_time,final_judge_wall_time,time_to_first_negative,time_to_first_addable_negative,labels_generated,labels_generated_before_first_negative,labels_generated_total,labels_extended,sortie_templates,journey_labels,candidate_sequences,path_option_assignments,resource_prune_count,time_window_prune_count,dominance_prune_count,bound_prune_count,bound_check_time,dominance_time,cache_hit_count,cache_miss_count,max_queue_size,peak_label_count,worker_call_count,worker_found_negative_count,worker_found_addable_negative_count,worker_no_column_uncertified_count,worker_incomplete_count,final_judge_saved_by_worker_count,exit_reason,exact_first_step_bound_pruning_enabled,exact_first_step_bound_evaluated_count,would_prune_count_if_enabled,completion_bound_pruning_enabled,proof_tail_kernel_profile_enabled,wall_time,fail_closed_reason,attempted_exception_type,attempted_max_direct_tasks,rmp_memory_precheck_failed,rmp_memory_precheck_stage,rmp_memory_precheck_reason,rmp_memory_precheck_estimated_column_count,rmp_memory_precheck_estimated_tableau_cells,rmp_memory_precheck_cell_limit,certificate_scope_regression,objective_mismatch,improvement_reason
5-scale full normalized objective,5,lunar_ice_sp50_005_004_seed679030,B0_pure_direct_dp,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,,False,,,2.068163,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1235.195416,41.296817397,1112.755055127,960.0,False,1001.631861,34.360486,1182.903525,646.191937,1509.153757,0.810909633,0.832037144,1.063040352,0.673116601,2.068163,2.068163,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.009497,,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_004_seed679030,B1A_full_universe_root_audit,accepted_B1,B1A_full_universe_root_audit,,31,31,True,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,2.068163,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1235.195416,41.296817397,1112.755055127,960.0,False,1001.631861,34.360486,1182.903525,646.191937,1509.153757,0.810909633,0.832037144,1.063040352,0.673116601,2.068163,2.068163,False,2.068163,True,True,1,1,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.010306,,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_004_seed679030,B1B_seeded_root_CG,accepted_B1,B1B_seeded_root_CG,,6,31,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,2.068163,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1235.195416,41.296817397,1112.755055127,960.0,False,1001.631861,34.360486,1182.903525,646.191937,1509.153757,0.810909633,0.832037144,1.063040352,0.673116601,2.068163,2.068163,False,2.068163,True,True,3,3,0,0,0,0,0,0,0,0,0,True,16,16,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.010773,,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_004_seed679030,B2_PRODUCT_EXACT_SOLVER,fixed_graph_direct_dp_product_exact,B2_PRODUCT_EXACT_SOLVER,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,,,2.068163,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1235.195416,41.296817397,1112.755055127,960.0,False,1001.631861,34.360486,1182.903525,646.191937,1509.153757,0.810909633,0.832037144,1.063040352,0.673116601,2.068163,2.068163,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,DIRECT_DP_FIXED_GRAPH_OPTIMAL,1,2.068163,True,1,,,,,,,,,,85,,85,0,0,31,0,484,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,9e-06,,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_004_seed679030,B2A_full_universe_rc_audit_fast_path,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,,31,31,True,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2a_full_universe_membership_rc_audit,BPC_NODE_LP_CERTIFIED,2.068163,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1235.195416,41.296817397,1112.755055127,960.0,False,1001.631861,34.360486,1182.903525,646.191937,1509.153757,0.810909633,0.832037144,1.063040352,0.673116601,2.068163,2.068163,False,2.068163,True,True,1,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,True,True,0,,0,,False,0,0.0,,,,,0.0,0.0,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.010716,,,,False,,,,,,False,False,"final_judge_call_count_lower,final_judge_wall_time_lower"
5-scale full normalized objective,5,lunar_ice_sp50_005_004_seed679030,B2B_seeded_tail_CG,B1B_seeded_root_CG,B2B_seeded_tail_CG,,6,31,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,2.068163,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1235.195416,41.296817397,1112.755055127,960.0,False,1001.631861,34.360486,1182.903525,646.191937,1509.153757,0.810909633,0.832037144,1.063040352,0.673116601,2.068163,2.068163,False,2.068163,True,True,3,3,16,16,0,0,0,0,0,16,16,True,16,16,0,,0,0,True,True,0,,0,,False,0,0.0,,,,,0.0,0.009495,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.039809,,,,False,,,,,,False,False,final_judge_wall_time_lower
5-scale full normalized objective,5,lunar_ice_sp50_005_004_seed679030,B2B_R2_worker_before_final_judge,B1B_seeded_root_CG,B2B_R2_worker_before_final_judge,b2b_r2_lightweight_no_full_universe_enumeration,6,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_r2_true_dual_final_judge_closure,BPC_NODE_LP_CERTIFIED,2.068163,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1235.195416,41.296817397,1112.755055127,960.0,False,1001.631861,34.360486,1182.903525,646.191937,1509.153757,0.810909633,0.832037144,1.063040352,0.673116601,2.068163,2.068163,False,2.068163,True,True,4,1,36,36,0,0,0,0,0,36,36,True,14,14,0,,0,0,True,True,0,,0,,False,0,0.0008,LOCAL_NO_COLUMN_UNCERTIFIED,master.reduced_cost_context,B2B_R2_worker_before_final_judge-root-4,6da93e54f4d034e0501981ce1b4f5e9beb5b03b39131aee32c28d9ae57f86042,0.248196,0.009169,0.039104,0.039104,1463,334,1463,63557,7206,210,136,63557,0,0,0,0,0.0,0.0,78,27,0,376,4,3,3,1,0,3,FINAL_JUDGE_CERTIFIED_NO_NEGATIVE,False,1463,0,False,True,0.260639,,,,False,,,,,,False,False,"final_judge_call_count_lower,final_judge_wall_time_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
5-scale full normalized objective,5,lunar_ice_sp50_005_004_seed679030,B2B_R3_true_dual_negative_search_worker,B1B_seeded_root_CG,B2B_R3_true_dual_negative_search_worker,b2b_r3_lightweight_no_full_universe_enumeration,6,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_r3_true_dual_final_judge_closure,BPC_NODE_LP_CERTIFIED,2.068163,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1235.195416,41.296817397,1112.755055127,960.0,False,1001.631861,34.360486,1182.903525,646.191937,1509.153757,0.810909633,0.832037144,1.063040352,0.673116601,2.068163,2.068163,False,2.068163,True,True,4,1,36,36,0,0,0,0,0,36,36,True,14,14,0,,0,0,True,True,0,,0,,False,0,0.000788,LOCAL_NO_COLUMN_UNCERTIFIED,master.reduced_cost_context,B2B_R3_true_dual_negative_search_worker-root-4,59beb27cc6a1ab81a3b897e1d3f5e2a8f8000eeeefeb578685b9b4660e731f05,0.245708,0.009253,0.038674,0.038674,1463,334,1463,63557,7206,210,136,63557,0,0,0,0,0.0,0.0,78,27,0,376,4,3,3,1,0,3,FINAL_JUDGE_CERTIFIED_NO_NEGATIVE,False,1463,0,False,True,0.258064,,,,False,,,,,,False,False,"final_judge_call_count_lower,final_judge_wall_time_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
5-scale full normalized objective,5,lunar_ice_sp50_005_004_seed679030,B2C_limited_pricing_diagnostic,diagnostic_only_no_certificate,B2C_limited_pricing_diagnostic,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,2.068163,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1235.195416,41.296817397,1112.755055127,960.0,False,1001.631861,34.360486,1182.903525,646.191937,1509.153757,0.810909633,0.832037144,1.063040352,0.673116601,2.068163,2.068163,False,,False,,0,0,1,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000106,,master.reduced_cost_context,B2C_limited_pricing_diagnostic-diagnostic-root,78898de34b33f8e2f9cbc8e66d320c2ceb1c3729e15cfe9afcb1fad465a72a99,0.083341,0.0,0.083341,,85,85,85,0,315,2,1,13353,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,False,0.084591,B2C_limited_pricing_diagnostic: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_004_seed679030,B2D_proof_tail_kernel_profile,diagnostic_only_no_certificate,B2D_proof_tail_kernel_profile,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,2.068163,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1235.195416,41.296817397,1112.755055127,960.0,False,1001.631861,34.360486,1182.903525,646.191937,1509.153757,0.810909633,0.832037144,1.063040352,0.673116601,2.068163,2.068163,False,,False,,0,0,1,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000104,,master.reduced_cost_context,B2D_proof_tail_kernel_profile-diagnostic-root,1d11f34a5089052260cfa98d8e0a954e2f82c060203f65e3d936e31928ac717e,0.083392,0.0,0.083392,,85,85,85,0,315,2,1,13353,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,True,0.08474,B2D_proof_tail_kernel_profile: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_006_seed679032,B0_pure_direct_dp,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,,False,,,2.114233,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1308.987687,42.799238153,1141.423738479,960.0,False,1105.002568,36.526003,1188.909182,692.7701,1617.092244,0.844165747,0.853426476,1.041601941,0.721635521,2.114233,2.114233,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.006919,,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_006_seed679032,B1A_full_universe_root_audit,accepted_B1,B1A_full_universe_root_audit,,31,31,True,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,2.114233,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1308.987687,42.799238153,1141.423738479,960.0,False,1105.002568,36.526003,1188.909182,692.7701,1617.092244,0.844165747,0.853426476,1.041601941,0.721635521,2.114233,2.114233,False,2.114233,True,True,1,1,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.007354,,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_006_seed679032,B1B_seeded_root_CG,accepted_B1,B1B_seeded_root_CG,,6,31,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,2.114233,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1308.987687,42.799238153,1141.423738479,960.0,False,1105.002568,36.526003,1188.909182,692.7701,1617.092244,0.844165747,0.853426476,1.041601941,0.721635521,2.114233,2.114233,False,2.114233,True,True,3,3,0,0,0,0,0,0,0,0,0,True,17,17,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.00773,,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_006_seed679032,B2_PRODUCT_EXACT_SOLVER,fixed_graph_direct_dp_product_exact,B2_PRODUCT_EXACT_SOLVER,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,,,2.114233,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1308.987687,42.799238153,1141.423738479,960.0,False,1105.002568,36.526003,1188.909182,692.7701,1617.092244,0.844165747,0.853426476,1.041601941,0.721635521,2.114233,2.114233,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,DIRECT_DP_FIXED_GRAPH_OPTIMAL,1,2.114233,True,1,,,,,,,,,,55,,55,0,0,31,0,260,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,9e-06,,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_006_seed679032,B2A_full_universe_rc_audit_fast_path,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,,31,31,True,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2a_full_universe_membership_rc_audit,BPC_NODE_LP_CERTIFIED,2.114233,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1308.987687,42.799238153,1141.423738479,960.0,False,1105.002568,36.526003,1188.909182,692.7701,1617.092244,0.844165747,0.853426476,1.041601941,0.721635521,2.114233,2.114233,False,2.114233,True,True,1,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,True,True,0,,0,,False,0,0.0,,,,,0.0,0.0,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.007276,,,,False,,,,,,False,False,"wall_time_lower,final_judge_call_count_lower,final_judge_wall_time_lower"
5-scale full normalized objective,5,lunar_ice_sp50_005_006_seed679032,B2B_seeded_tail_CG,B1B_seeded_root_CG,B2B_seeded_tail_CG,,6,31,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,2.114233,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1308.987687,42.799238153,1141.423738479,960.0,False,1105.002568,36.526003,1188.909182,692.7701,1617.092244,0.844165747,0.853426476,1.041601941,0.721635521,2.114233,2.114233,False,2.114233,True,True,3,3,17,17,0,0,0,0,0,17,17,True,17,17,0,,0,0,True,True,0,,0,,False,0,0.0,,,,,0.0,0.006234,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.027171,,,,False,,,,,,False,False,final_judge_wall_time_lower
5-scale full normalized objective,5,lunar_ice_sp50_005_006_seed679032,B2B_R2_worker_before_final_judge,B1B_seeded_root_CG,B2B_R2_worker_before_final_judge,b2b_r2_lightweight_no_full_universe_enumeration,6,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_r2_true_dual_final_judge_closure,BPC_NODE_LP_CERTIFIED,2.114233,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1308.987687,42.799238153,1141.423738479,960.0,False,1105.002568,36.526003,1188.909182,692.7701,1617.092244,0.844165747,0.853426476,1.041601941,0.721635521,2.114233,2.114233,False,2.114233,True,True,4,1,36,36,0,0,0,0,0,36,36,True,15,15,0,,0,0,True,True,0,,0,,False,0,0.001044,FOUND_NEGATIVE,master.reduced_cost_context,B2B_R2_worker_before_final_judge-root-4,3ab81d98cc21819ccdf84d43e30c4ca2b7cf77bb7b519c0bdd8e8da35f4350a5,0.222088,0.006633,0.024324,0.024324,952,218,952,91927,5666,210,136,91927,0,0,0,0,0.0,0.0,78,27,0,243,4,4,4,0,0,3,FINAL_JUDGE_CERTIFIED_NO_NEGATIVE,False,952,0,False,True,0.232309,,,,False,,,,,,False,False,"final_judge_call_count_lower,final_judge_wall_time_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
5-scale full normalized objective,5,lunar_ice_sp50_005_006_seed679032,B2B_R3_true_dual_negative_search_worker,B1B_seeded_root_CG,B2B_R3_true_dual_negative_search_worker,b2b_r3_lightweight_no_full_universe_enumeration,6,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_r3_true_dual_final_judge_closure,BPC_NODE_LP_CERTIFIED,2.114233,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1308.987687,42.799238153,1141.423738479,960.0,False,1105.002568,36.526003,1188.909182,692.7701,1617.092244,0.844165747,0.853426476,1.041601941,0.721635521,2.114233,2.114233,False,2.114233,True,True,4,1,36,36,0,0,0,0,0,36,36,True,15,15,0,,0,0,True,True,0,,0,,False,0,0.000994,FOUND_NEGATIVE,master.reduced_cost_context,B2B_R3_true_dual_negative_search_worker-root-4,e0bba1ab8867da9bbbd7d0703c9b77d3dac7e1f3430cc2e816e1fa360da8650a,0.222727,0.006128,0.024324,0.024324,952,218,952,91927,5666,210,136,91927,0,0,0,0,0.0,0.0,78,27,0,243,4,4,4,0,0,3,FINAL_JUDGE_CERTIFIED_NO_NEGATIVE,False,952,0,False,True,0.232214,,,,False,,,,,,False,False,"final_judge_call_count_lower,final_judge_wall_time_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
5-scale full normalized objective,5,lunar_ice_sp50_005_006_seed679032,B2C_limited_pricing_diagnostic,diagnostic_only_no_certificate,B2C_limited_pricing_diagnostic,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,2.114233,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1308.987687,42.799238153,1141.423738479,960.0,False,1105.002568,36.526003,1188.909182,692.7701,1617.092244,0.844165747,0.853426476,1.041601941,0.721635521,2.114233,2.114233,False,,False,,0,0,1,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000111,,master.reduced_cost_context,B2C_limited_pricing_diagnostic-diagnostic-root,291d5e71824f50940dfa563f96ea44891c3b83f36dee2dd502588556b06c9ac7,0.104762,0.0,0.104762,,55,55,55,0,209,2,1,19960,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,False,0.105972,B2C_limited_pricing_diagnostic: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_006_seed679032,B2D_proof_tail_kernel_profile,diagnostic_only_no_certificate,B2D_proof_tail_kernel_profile,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,2.114233,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1308.987687,42.799238153,1141.423738479,960.0,False,1105.002568,36.526003,1188.909182,692.7701,1617.092244,0.844165747,0.853426476,1.041601941,0.721635521,2.114233,2.114233,False,,False,,0,0,1,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000103,,master.reduced_cost_context,B2D_proof_tail_kernel_profile-diagnostic-root,bbb22555103c5d0a14ff4e053b0f55ac97b593fd715ce0735f663dcd2f4bf01d,0.106055,0.0,0.106055,,55,55,55,0,209,2,1,19960,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,True,0.107315,B2D_proof_tail_kernel_profile: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_016_seed679062,B0_pure_direct_dp,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,,False,,,2.158522,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1073.366479,39.628646643,959.137839721,960.0,False,900.452303,35.38704,1023.041854,575.189088,1345.056085,0.838904811,0.892966149,1.066626518,0.5991553,2.158522,2.158522,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.008132,,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_016_seed679062,B1A_full_universe_root_audit,accepted_B1,B1A_full_universe_root_audit,,31,31,True,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,2.158522,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1073.366479,39.628646643,959.137839721,960.0,False,900.452303,35.38704,1023.041854,575.189088,1345.056085,0.838904811,0.892966149,1.066626518,0.5991553,2.158522,2.158522,False,2.158522,True,True,1,1,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.009738,,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_016_seed679062,B1B_seeded_root_CG,accepted_B1,B1B_seeded_root_CG,,6,31,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,2.158522,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1073.366479,39.628646643,959.137839721,960.0,False,900.452303,35.38704,1023.041854,575.189088,1345.056085,0.838904811,0.892966149,1.066626518,0.5991553,2.158522,2.158522,False,2.158522,True,True,3,3,0,0,0,0,0,0,0,0,0,True,15,15,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,0.009659,,,,False,,,,,,False,False,
5-scale full normalized objective,5,lunar_ice_sp50_005_016_seed679062,B2_PRODUCT_EXACT_SOLVER,fixed_graph_direct_dp_product_exact,B2_PRODUCT_EXACT_SOLVER,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,,,2.158522,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1073.366479,39.628646643,959.137839721,960.0,False,900.452303,35.38704,1023.041854,575.189088,1345.056085,0.838904811,0.892966149,1.066626518,0.5991553,2.158522,2.158522,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,DIRECT_DP_FIXED_GRAPH_OPTIMAL,1,2.158522,True,1,,,,,,,,,,71,,71,0,0,31,0,400,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,9e-06,,,,False,,,,,,False,False,
