matrix_group,scale,instance_id,mode,algorithm_status,certificate_scope,pricing_state,uses_true_dual_bpc_certificate,B0_direct_objective,reference_solution_upper_bound,reference_solution_upper_bound_source,direct_bound_pruning_root_bound,direct_bound_pruning_active,journey_label_bound_pruned_count,objective_schema_version,objective_mode,objective_reference_cost,objective_reference_risk,objective_reference_completion,objective_reference_makespan_metric,objective_makespan_enters_pricing_objective,solution_raw_operating_cost,solution_raw_risk,solution_raw_weighted_completion_time,solution_raw_makespan,solution_raw_objective_unscaled_weighted_sum,solution_normalized_operating_cost,solution_normalized_risk,solution_normalized_weighted_completion_time,solution_normalized_makespan_metric,solution_normalized_objective,solution_official_objective,solution_makespan_enters_pricing_objective,B2B_R3_root_lp_bound,B3_global_lb,B3_global_ub,B3_global_gap,objective_diff_vs_B0,B3_tree_closed,BPC_TREE_OPTIMAL_count,BPC_NODE_LP_CERTIFIED_count,node_count,evaluated_node_count,open_node_count,incomplete_node_count,pruned_by_bound_count,integer_incumbent_count,branch_count,max_depth_reached,NO_FRACTIONAL_RF_PAIR_count,manual_rc_audit_pass,pricing_rc_audit_pass,branch_pricing_audit_pass,proof_debt_unreleased_count,selected_harvest_addability_fail_count,all_node_ledgers_valid,direct_dp_used_as_bpc_certificate,root_bound_gt_B0_violation,tree_incumbent_diff_vs_B0,certificate_scope_regression,manual_rc_fail,pricing_rc_fail,branch_pricing_audit_fail,proof_debt_unreleased_certified,direct_dp_certificate_leak,NO_FRACTIONAL_RF_PAIR_treated_as_integral,open_node_but_tree_optimal,incomplete_node_but_tree_optimal,wall_time,fail_closed_reason,attempted_exception_type,attempted_max_direct_tasks,rmp_memory_precheck_failed,rmp_memory_precheck_stage,rmp_memory_precheck_reason,rmp_memory_precheck_estimated_column_count,rmp_memory_precheck_estimated_tableau_cells,rmp_memory_precheck_cell_limit
5-scale full normalized objective,5,lunar_ice_sp50_005_004_seed679030,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.068163,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1235.195416,41.296817397,1112.755055127,960.0,False,1001.631861,34.360486,1182.903525,646.191937,1509.153757,0.810909633,0.832037144,1.063040352,0.673116601,2.068163,2.068163,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.011782,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_004_seed679030,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.068163,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1235.195416,41.296817397,1112.755055127,960.0,False,1001.631861,34.360486,1182.903525,646.191937,1509.153757,0.810909633,0.832037144,1.063040352,0.673116601,2.068163,2.068163,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.011031,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_004_seed679030,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.068163,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1235.195416,41.296817397,1112.755055127,960.0,False,1001.631861,34.360486,1182.903525,646.191937,1509.153757,0.810909633,0.832037144,1.063040352,0.673116601,2.068163,2.068163,False,2.068163,,,,0.0,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.2732,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_004_seed679030,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.068163,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1235.195416,41.296817397,1112.755055127,960.0,False,1001.631861,34.360486,1182.903525,646.191937,1509.153757,0.810909633,0.832037144,1.063040352,0.673116601,2.068163,2.068163,False,,2.068163,,,0.0,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.210007,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_004_seed679030,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,2.068163,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1235.195416,41.296817397,1112.755055127,960.0,False,1001.631861,34.360486,1182.903525,646.191937,1509.153757,0.810909633,0.832037144,1.063040352,0.673116601,2.068163,2.068163,False,,2.068163,2.068163,0.0,0.0,True,1,1,1,1,0,0,0,1,0,0,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.287436,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_006_seed679032,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.114233,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1308.987687,42.799238153,1141.423738479,960.0,False,1105.002568,36.526003,1188.909182,692.7701,1617.092244,0.844165747,0.853426476,1.041601941,0.721635521,2.114233,2.114233,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.007368,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_006_seed679032,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.114233,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1308.987687,42.799238153,1141.423738479,960.0,False,1105.002568,36.526003,1188.909182,692.7701,1617.092244,0.844165747,0.853426476,1.041601941,0.721635521,2.114233,2.114233,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.006875,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_006_seed679032,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.114233,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1308.987687,42.799238153,1141.423738479,960.0,False,1105.002568,36.526003,1188.909182,692.7701,1617.092244,0.844165747,0.853426476,1.041601941,0.721635521,2.114233,2.114233,False,2.114233,,,,0.0,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.244239,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_006_seed679032,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.114233,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1308.987687,42.799238153,1141.423738479,960.0,False,1105.002568,36.526003,1188.909182,692.7701,1617.092244,0.844165747,0.853426476,1.041601941,0.721635521,2.114233,2.114233,False,,2.114233,,,0.0,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.214221,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_006_seed679032,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,2.114233,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1308.987687,42.799238153,1141.423738479,960.0,False,1105.002568,36.526003,1188.909182,692.7701,1617.092244,0.844165747,0.853426476,1.041601941,0.721635521,2.114233,2.114233,False,,2.114233,2.114233,0.0,0.0,True,1,1,1,1,0,0,0,1,0,0,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.257024,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_016_seed679062,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.158522,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1073.366479,39.628646643,959.137839721,960.0,False,900.452303,35.38704,1023.041854,575.189088,1345.056085,0.838904811,0.892966149,1.066626518,0.5991553,2.158522,2.158522,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.009442,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_016_seed679062,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.158522,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1073.366479,39.628646643,959.137839721,960.0,False,900.452303,35.38704,1023.041854,575.189088,1345.056085,0.838904811,0.892966149,1.066626518,0.5991553,2.158522,2.158522,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.008342,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_016_seed679062,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.158522,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1073.366479,39.628646643,959.137839721,960.0,False,900.452303,35.38704,1023.041854,575.189088,1345.056085,0.838904811,0.892966149,1.066626518,0.5991553,2.158522,2.158522,False,2.158522,,,,0.0,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.181098,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_016_seed679062,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.158522,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1073.366479,39.628646643,959.137839721,960.0,False,900.452303,35.38704,1023.041854,575.189088,1345.056085,0.838904811,0.892966149,1.066626518,0.5991553,2.158522,2.158522,False,,2.158522,,,0.0,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.152411,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_016_seed679062,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,2.158522,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1073.366479,39.628646643,959.137839721,960.0,False,900.452303,35.38704,1023.041854,575.189088,1345.056085,0.838904811,0.892966149,1.066626518,0.5991553,2.158522,2.158522,False,,2.158522,2.158522,0.0,0.0,True,1,1,1,1,0,0,0,1,0,0,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.197351,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_018_seed679064,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,1.941902,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1088.793129,33.954647404,813.159571259,960.0,False,820.817806,25.11164,911.67198,580.27927,1210.598238,0.753878569,0.739564152,1.121147696,0.604457573,1.941902,1.941902,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.011106,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_018_seed679064,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,1.941902,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1088.793129,33.954647404,813.159571259,960.0,False,820.817806,25.11164,911.67198,580.27927,1210.598238,0.753878569,0.739564152,1.121147696,0.604457573,1.941902,1.941902,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.011911,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_018_seed679064,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,1.941902,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1088.793129,33.954647404,813.159571259,960.0,False,820.817806,25.11164,911.67198,580.27927,1210.598238,0.753878569,0.739564152,1.121147696,0.604457573,1.941902,1.941902,False,1.941902,,,,0.0,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.378179,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_018_seed679064,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,1.941902,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1088.793129,33.954647404,813.159571259,960.0,False,820.817806,25.11164,911.67198,580.27927,1210.598238,0.753878569,0.739564152,1.121147696,0.604457573,1.941902,1.941902,False,,1.941902,,,0.0,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.262767,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_018_seed679064,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,1.941902,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1088.793129,33.954647404,813.159571259,960.0,False,820.817806,25.11164,911.67198,580.27927,1210.598238,0.753878569,0.739564152,1.121147696,0.604457573,1.941902,1.941902,False,,1.941902,1.941902,0.0,0.0,True,1,1,1,1,0,0,0,1,0,0,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.399145,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_017_seed679123,B0_pure_direct_dp,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.219538,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1201.244832,38.105351084,1133.515717238,960.0,False,1090.705482,33.854176,1199.040021,680.52572,1604.175666,0.907979334,0.88843627,1.05780626,0.708880958,2.219538,2.219538,False,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.017586,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_017_seed679123,B2_PRODUCT_EXACT_SOLVER,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,2.219538,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1201.244832,38.105351084,1133.515717238,960.0,False,1090.705482,33.854176,1199.040021,680.52572,1604.175666,0.907979334,0.88843627,1.05780626,0.708880958,2.219538,2.219538,False,,,,,0.0,False,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0.016194,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_017_seed679123,B2B_R3_true_dual_negative_search_worker,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.219538,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1201.244832,38.105351084,1133.515717238,960.0,False,1090.705482,33.854176,1199.040021,680.52572,1604.175666,0.907979334,0.88843627,1.05780626,0.708880958,2.219538,2.219538,False,2.219538,,,,0.0,False,0,1,0,0,0,0,0,0,0,0,0,True,True,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.3757,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_017_seed679123,B3A_full_universe_branch_audit,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,2.219538,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1201.244832,38.105351084,1133.515717238,960.0,False,1090.705482,33.854176,1199.040021,680.52572,1604.175666,0.907979334,0.88843627,1.05780626,0.708880958,2.219538,2.219538,False,,2.219538,,,0.0,False,0,1,1,1,0,0,0,0,0,0,0,True,True,True,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.299848,,,,False,,,,,
5-scale full normalized objective,5,lunar_ice_sp50_005_017_seed679123,B3B_seeded_branch_price_tree,BPC_OPTIMAL,BPC_TREE_OPTIMAL,CERTIFIED_NO_NEGATIVE,True,2.219538,,,,,,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,1201.244832,38.105351084,1133.515717238,960.0,False,1090.705482,33.854176,1199.040021,680.52572,1604.175666,0.907979334,0.88843627,1.05780626,0.708880958,2.219538,2.219538,False,,2.219538,2.219538,0.0,0.0,True,1,1,1,1,0,0,0,1,0,0,0,,,,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0.406089,,,,False,,,,,
